HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
1814,E00000020,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
414,E00000005,5,-2,6,1,-2,1,3,1,-1,2,2,6,1
3347,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
4264,E00000035,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
2012,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
936,E00000014,5,-2,2,1,-2,1,2,1,-1,2,8,2,2
3300,E00000027,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
342,E00000005,5,-2,3,1,-2,1,3,2,-1,2,2,4,1
3720,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1364,E00000017,5,-2,5,1,-2,1,5,3,-1,2,1,4,1
5537,E00166759,5,-2,6,5,-2,3,5,1,-1,2,1,4,1
1893,E00000021,4,-2,3,1,-2,1,3,1,-1,2,4,4,1
4140,E00000035,5,-2,6,1,-2,1,1,1,-1,2,1,4,1
3998,E00000032,5,-2,5,2,-2,2,3,1,-1,2,6,7,1
2970,E00000026,5,-2,6,5,-2,2,4,1,-1,2,2,4,1
4020,E00000032,5,-2,5,1,-2,1,4,2,-1,2,3,2,1
3979,E00000032,5,-2,5,3,-2,2,2,1,-1,2,9,8,1
4342,E00166755,5,-2,3,5,-2,2,3,2,-1,2,2,4,1
5279,E00166758,5,-2,5,1,-2,1,3,2,-1,2,5,2,1
687,E00000012,5,-2,3,1,-2,1,3,1,-1,1,4,2,1
3456,E00000028,5,-2,6,5,-2,3,2,2,-1,2,1,6,1
3050,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1192,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
2121,E00000022,5,-2,5,4,-2,2,4,2,-1,2,7,2,2
447,E00000005,5,-2,6,4,-2,2,4,2,-1,2,2,4,1
3309,E00000027,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4855,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
3689,E00000029,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1751,E00000020,5,-2,3,4,-2,2,4,2,-1,2,3,2,1
1869,E00000021,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
1505,E00000018,4,-2,3,1,-2,1,3,2,-1,2,1,2,2
974,E00000014,5,-2,5,1,-2,1,1,1,-1,2,6,4,1
1415,E00000017,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
3661,E00000029,5,-2,6,5,-2,2,3,2,-1,2,2,2,2
630,E00000010,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
4490,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3201,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,8,1
3110,E00000027,5,-2,3,1,-2,1,2,1,-1,2,1,2,3
612,E00000010,5,-2,5,3,-2,2,1,1,-1,2,2,2,1
647,E00000010,5,-2,5,4,-2,3,4,3,-1,2,5,7,1
3890,E00000031,5,-2,5,1,-2,1,3,1,-1,2,4,2,1
1175,E00000016,5,-2,3,2,-2,2,4,2,-1,2,9,2,2
2212,E00000023,5,-2,5,3,-2,3,4,2,-1,2,6,2,1
2420,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
2751,E00000025,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
444,E00000005,5,-2,6,3,-2,2,4,1,-1,2,1,4,1
4093,E00000035,5,-2,2,2,-2,2,2,1,-1,2,1,4,3
1462,E00000018,4,-2,2,3,-2,2,3,1,-1,2,1,2,1
4161,E00000035,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
234,E00000003,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
2148,E00000022,5,-2,6,3,-2,3,5,3,-1,2,4,2,1
893,E00000013,5,-2,6,3,-2,2,3,1,-1,2,1,4,1
3260,E00000027,5,-2,6,1,-2,1,4,2,-1,2,3,4,1
2736,E00000025,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
4078,E00000032,5,-2,5,2,-2,4,6,3,-1,2,6,2,1
3368,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
3634,E00000029,5,-2,6,1,-2,1,2,1,-1,2,3,2,1
3672,E00000029,5,-2,6,5,-2,4,4,1,-1,2,1,4,1
1749,E00000020,5,-2,3,2,-2,2,4,1,-1,2,1,6,3
1738,E00000020,5,-2,3,1,-2,1,3,2,-1,2,2,4,2
163,E00000003,4,-2,2,2,-2,2,6,4,-1,2,1,6,1
1940,E00000021,5,-2,6,1,-2,1,1,1,-1,1,1,2,1
1179,E00000016,5,-2,3,5,-2,3,4,4,-1,2,1,2,1
4696,E00166756,5,-2,6,1,-2,1,4,2,-1,2,2,2,1
1681,E00000019,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2204,E00000023,5,-2,5,1,-2,1,4,3,-1,2,2,4,2
702,E00000012,5,-2,5,1,-2,1,1,1,-1,2,8,2,1
3228,E00000027,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
2675,E00000025,5,-2,6,5,-2,2,4,2,-1,2,2,4,1
2282,E00000024,5,-2,3,5,-2,2,4,2,-1,2,1,4,1
225,E00000003,5,-2,6,2,-2,4,6,3,-1,2,1,2,1
1291,E00000017,5,-2,2,1,-2,1,6,3,-1,2,1,2,1
3845,E00000030,5,-2,6,1,-2,1,3,2,-1,2,1,8,1
967,E00000014,5,-2,5,1,-2,1,1,1,-1,2,4,2,1
824,E00000013,5,-2,2,1,-2,1,2,1,-1,2,2,4,2
3124,E00000027,5,-2,3,1,-2,1,3,2,-1,2,1,2,2
3899,E00000031,5,-2,5,1,-2,1,3,2,-1,2,6,2,1
3548,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
4552,E00166756,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
4293,E00000035,-2,-2,-1,-1,-2,0,3,3,-1,2,-1,-1,1
5280,E00166758,5,-2,5,4,-2,2,4,2,-1,2,6,5,1
3100,E00000027,5,-2,3,1,-2,1,1,1,-1,2,1,4,1
3447,E00000028,5,-2,6,2,-2,2,2,1,-1,1,6,2,1
4177,E00000035,5,-2,6,1,-2,1,3,1,-1,2,3,2,1
1532,E00000018,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
1640,E00000019,5,-2,6,1,-2,1,3,2,-1,2,2,4,1
3818,E00000030,5,-2,5,1,-2,1,5,1,-1,2,3,2,1
3191,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
997,E00000014,5,-2,5,1,-2,1,2,1,-1,2,6,2,1
2388,E00000024,5,-2,6,3,-2,4,6,2,-1,2,4,6,1
251,E00000005,5,-2,2,1,-2,1,2,1,-1,2,2,6,1
3329,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
170,E00000003,5,-2,2,4,-2,2,6,4,-1,2,1,2,1
1440,E00000018,5,-2,2,2,-2,2,2,1,-1,2,1,2,1
5173,E00166758,5,-2,2,2,-2,2,3,1,-1,2,8,2,2
3843,E00000030,5,-2,6,1,-2,1,3,1,-1,2,3,2,1
1012,E00000014,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
4057,E00000032,5,-2,5,4,-2,3,5,3,-1,2,2,6,2
1394,E00000017,5,-2,6,1,-2,1,6,4,-1,2,3,4,1
510,E00000007,5,-2,3,1,-2,1,5,3,-1,2,2,2,2
3004,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
442,E00000005,5,-2,6,2,-2,2,4,1,-1,2,1,2,3
2252,E00000024,5,-2,2,1,-2,1,3,2,-1,2,1,4,1
4659,E00166756,5,-2,6,1,-2,1,2,1,-1,1,9,2,1
2215,E00000023,5,-2,5,4,-2,3,4,2,-1,2,3,2,1
3630,E00000029,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
351,E00000005,5,-2,3,1,-2,1,4,1,-1,2,1,2,1
2813,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2225,E00000023,5,-2,5,3,-2,3,5,2,-1,2,2,2,1
4029,E00000032,5,-2,5,2,-2,2,4,3,-1,2,7,6,2
953,E00000014,5,-2,3,1,-2,1,2,1,-1,2,3,2,1
2399,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1432,E00000017,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
5376,E00166759,5,-2,2,1,-2,1,1,1,-1,2,1,6,2
2574,E00000025,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
3171,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
3149,E00000027,5,-2,6,1,-2,1,1,1,-1,2,2,2,1
3254,E00000027,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
4482,E00166755,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
4153,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,2,3
384,E00000005,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
4881,E00166757,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
5330,E00166758,5,-2,6,2,-2,2,4,2,-1,2,2,5,1
1741,E00000020,5,-2,3,3,-2,2,3,1,-1,2,4,2,1
3614,E00000029,5,-2,5,4,-2,4,4,3,-1,2,6,6,1
1641,E00000019,5,-2,6,3,-2,2,3,1,-1,2,2,2,1
727,E00000012,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
5238,E00166758,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
2051,E00000022,5,-2,2,1,-2,1,4,2,-1,2,2,2,2
3186,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
4933,E00166757,5,-2,6,3,-2,2,3,1,-1,2,1,2,1
2372,E00000024,5,-2,6,5,-2,2,5,2,-1,2,1,2,1
5169,E00166758,5,-2,2,2,-2,2,3,1,-1,2,1,2,1
4563,E00166756,5,-2,2,1,-2,1,1,1,-1,2,2,2,2
2412,E00000024,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3001,E00000026,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4560,E00166756,5,-2,2,1,-2,1,1,1,-1,2,4,2,1
536,E00000007,5,-2,6,1,-2,1,3,2,-1,2,9,4,1
2704,E00000025,5,-2,6,4,-2,4,6,4,-1,2,1,2,1
2366,E00000024,5,-2,6,2,-2,2,4,3,-1,2,1,2,1
2561,E00000025,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
1638,E00000019,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
4573,E00166756,5,-2,2,1,-2,1,2,1,-1,2,8,5,2
1162,E00000016,5,-2,3,1,-2,1,4,1,-1,2,1,2,1
5523,E00166759,5,-2,6,3,-2,2,4,2,-1,2,1,3,1
1439,E00000017,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
2409,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2144,E00000022,5,-2,6,5,-2,3,4,3,-1,2,2,4,1
1412,E00000017,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3399,E00000028,5,-2,2,1,-2,1,4,1,-1,1,3,2,2
2020,E00000021,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1728,E00000020,5,-2,2,1,-2,1,6,1,-1,2,2,2,2
1224,E00000016,5,-2,6,5,-2,2,2,1,-1,2,1,4,1
2534,E00000025,5,-2,3,1,-2,1,3,2,-1,2,1,6,1
3304,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1982,E00000021,5,-2,6,1,-2,1,4,1,-1,2,2,2,1
5445,E00166759,5,-2,3,2,-2,3,4,2,-1,2,1,2,1
4283,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1731,E00000020,5,-2,3,2,-2,2,2,1,-1,2,2,2,3
1602,E00000019,5,-2,2,2,-2,3,5,2,-1,1,1,2,1
760,E00000012,5,-2,5,5,-2,2,3,1,-1,2,2,2,1
1281,E00000017,5,-2,2,2,-2,2,5,2,-1,2,1,2,2
2283,E00000024,5,-2,3,4,-2,3,4,2,-1,2,3,2,2
5058,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4872,E00166757,5,-2,6,3,-2,2,2,1,-1,2,2,2,1
4920,E00166757,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
3148,E00000027,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
586,E00000010,5,-2,2,1,-2,1,2,1,-1,2,2,6,1
3711,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2006,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2798,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3274,E00000027,5,-2,6,2,-2,3,5,3,-1,2,9,2,1
380,E00000005,5,-2,5,1,-2,1,4,1,-1,2,2,2,1
1932,E00000021,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
2408,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2841,E00000026,5,-2,2,1,-2,1,4,2,-1,2,9,2,1
226,E00000003,5,-2,6,5,-2,4,6,4,-1,2,9,2,3
3373,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1579,E00000019,5,-2,2,1,-2,1,2,1,-1,2,1,2,1
4747,E00166757,5,-2,2,1,-2,1,3,1,-1,1,4,2,1
2791,E00000025,-2,-2,-1,-1,-2,0,6,1,-1,2,-1,-1,1
3017,E00000026,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
817,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
4518,E00166755,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
450,E00000005,5,-2,6,2,-2,3,4,3,-1,2,5,4,1
3076,E00000027,5,-2,2,2,-2,2,2,1,-1,2,2,2,1
3927,E00000031,5,-2,5,2,-2,4,4,2,-1,2,2,2,1
5030,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
949,E00000014,5,-2,3,3,-2,3,1,1,-1,2,2,2,1
1875,E00000021,5,-2,2,2,-2,2,4,2,-1,2,4,2,2
2864,E00000026,5,-2,3,1,-2,1,3,2,-1,2,2,2,2
2236,E00000023,5,-2,6,2,-2,3,4,1,-1,2,5,6,1
3511,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5441,E00166759,5,-2,3,5,-2,2,4,1,-1,2,1,2,1
3145,E00000027,2,-2,6,1,-2,1,1,1,-1,2,2,4,1
2280,E00000024,5,-2,3,1,-2,1,4,2,-1,2,1,4,2
3648,E00000029,5,-2,6,1,-2,1,3,1,-1,2,1,6,1
423,E00000005,5,-2,6,3,-2,2,3,1,-1,2,1,2,1
2207,E00000023,5,-2,5,4,-2,2,4,2,-1,2,3,2,2
3589,E00000029,5,-2,5,4,-2,2,2,1,-1,2,7,3,1
463,E00000005,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3970,E00000032,5,-2,5,1,-2,1,2,1,-1,2,6,5,2
44,E00000001,5,-2,2,1,-2,1,6,3,-1,2,2,3,1
3665,E00000029,5,-2,6,4,-2,4,3,2,-1,2,8,4,2
961,E00000014,5,-2,3,3,-2,2,3,1,-1,2,4,2,2
467,E00000005,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
4530,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
658,E00000010,5,-2,6,1,-2,1,3,1,-1,2,1,6,1
1488,E00000018,5,-2,2,2,-2,2,6,2,-1,2,2,2,1
762,E00000012,5,-2,5,2,-2,2,3,2,-1,2,8,2,1
2030,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2153,E00000023,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
81,E00000001,5,-2,5,1,-2,1,6,3,-1,2,2,2,1
3469,E00000028,5,-2,6,1,-2,1,3,1,-1,2,1,4,1
3761,E00000030,5,-2,5,1,-2,1,1,1,-1,2,2,7,1
1369,E00000017,5,-2,5,2,-2,2,6,3,-1,2,1,4,3
3684,E00000029,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
191,E00000003,4,-2,3,2,-2,2,6,3,-1,2,4,2,2
3573,E00000029,5,-2,3,2,-2,2,4,2,-1,2,2,2,2
1887,E00000021,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
1675,E00000019,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2453,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3003,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3418,E00000028,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
835,E00000013,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
5512,E00166759,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
2281,E00000024,5,-2,3,3,-2,2,4,2,-1,2,1,2,1
386,E00000005,5,-2,6,1,-2,1,1,1,-1,2,9,4,1
4733,E00166756,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
5027,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1763,E00000020,5,-2,3,1,-2,1,6,3,-1,2,4,2,2
2064,E00000022,5,-2,2,1,-2,1,5,3,-1,2,3,2,2
4998,E00166757,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2383,E00000024,5,-2,6,5,-2,2,6,3,-1,2,1,2,2
3119,E00000027,5,-2,3,2,-2,2,2,2,-1,2,1,2,3
303,E00000005,5,-2,2,5,-2,2,4,1,-1,2,2,2,2
5393,E00166759,5,-2,2,2,-2,2,2,1,-1,2,2,2,2
4090,E00000035,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
3778,E00000030,5,-2,5,1,-2,1,2,1,-1,2,3,6,2
3619,E00000029,5,-2,5,2,-2,4,6,3,-1,2,3,2,1
3009,E00000026,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
3907,E00000031,5,-2,5,5,-2,3,3,2,-1,2,4,4,1
1424,E00000017,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
4092,E00000035,5,-2,2,1,-2,1,2,1,-1,2,3,2,1
3631,E00000029,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
3453,E00000028,5,-2,6,5,-2,2,2,1,-1,1,2,6,1
5131,E00166758,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
3176,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
4557,E00166756,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
3349,E00000027,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2329,E00000024,5,-2,6,1,-2,1,3,2,-1,2,1,2,3
2169,E00000023,5,-2,3,1,-2,1,3,1,-1,2,2,3,2
5121,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2289,E00000024,5,-2,5,5,-2,2,4,2,-1,2,2,2,1
3862,E00000030,5,-2,6,5,-2,4,6,4,-1,2,1,4,1
3819,E00000030,5,-2,5,1,-2,1,5,3,-1,2,5,8,1
4992,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4686,E00166756,5,-2,6,3,-2,2,3,1,-1,2,1,2,1
1555,E00000018,5,-2,6,2,-2,3,5,4,-1,2,1,2,1
2392,E00000024,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
67,E00000001,5,-2,3,4,-2,2,6,3,-1,2,3,4,1
1438,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
120,E00000003,5,-2,2,1,-2,1,4,2,-1,2,2,8,1
3167,E00000027,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
300,E00000005,5,-2,2,2,-2,2,4,1,-1,2,3,2,1
2425,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
1039,E00000014,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
4097,E00000035,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
1427,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
3795,E00000030,5,-2,5,2,-2,2,3,2,-1,2,3,2,1
3647,E00000029,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
4476,E00166755,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
1038,E00000014,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
19,E00000001,5,-2,2,1,-2,1,5,3,-1,2,1,3,1
950,E00000014,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
4555,E00166756,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
4107,E00000035,5,-2,3,1,-2,1,2,1,-1,2,4,2,3
2371,E00000024,5,-2,6,3,-2,2,5,1,-1,2,2,4,2
2384,E00000024,5,-2,6,2,-2,2,6,4,-1,2,1,2,1
2092,E00000022,5,-2,3,3,-2,4,5,3,-1,2,2,2,2
1938,E00000021,5,-2,5,3,-2,2,4,2,-1,1,1,2,2
1592,E00000019,5,-2,2,1,-2,1,4,1,-1,2,2,4,1
3823,E00000030,5,-2,5,2,-2,3,5,2,-1,2,3,3,1
2799,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5542,E00166759,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
744,E00000012,5,-2,5,2,-2,2,3,1,-1,2,2,2,1
746,E00000012,5,-2,5,2,-2,2,3,1,-1,2,6,2,1
1962,E00000021,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
2729,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
2080,E00000022,5,-2,3,3,-2,2,4,2,-1,2,2,2,1
5150,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,2,2
330,E00000005,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
4086,E00000032,5,-2,6,5,-2,4,6,4,-1,2,2,6,1
4561,E00166756,5,-2,2,1,-2,1,1,1,-1,2,4,2,1
34,E00000001,5,-2,2,2,-2,2,5,3,-1,2,2,2,2
2088,E00000022,5,-2,3,2,-2,4,4,2,-1,2,1,2,1
2872,E00000026,5,-2,3,1,-2,1,4,1,-1,2,1,6,1
1591,E00000019,5,-2,2,1,-2,1,4,1,-1,2,2,2,2
3369,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2387,E00000024,2,-2,6,3,-2,3,6,3,-1,2,7,2,1
4862,E00166757,5,-2,6,1,-2,1,2,1,-1,2,1,5,1
1687,E00000020,5,-2,2,4,-2,3,2,1,-1,2,1,2,2
2483,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
5571,E00166759,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1934,E00000021,5,-2,5,3,-2,2,3,1,-1,2,3,2,1
1158,E00000016,5,-2,3,2,-2,2,3,1,-1,2,1,2,2
1507,E00000018,5,-2,3,2,-2,2,3,1,-1,2,2,4,2
1535,E00000018,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
3131,E00000027,5,-2,3,3,-2,3,3,2,-1,2,2,2,1
884,E00000013,5,-2,6,3,-2,2,2,1,-1,2,2,4,1
2939,E00000026,5,-2,6,1,-2,1,3,2,-1,2,4,2,1
2003,E00000021,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4233,E00000035,5,-2,6,3,-2,2,5,2,-1,2,2,6,2
3493,E00000028,5,-2,6,5,-2,2,4,1,-1,1,5,7,1
4446,E00166755,5,-2,6,1,-2,1,5,1,-1,1,2,4,2
3995,E00000032,5,-2,5,1,-2,1,3,2,-1,2,3,7,1
1885,E00000021,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
3837,E00000030,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
3307,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5041,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4874,E00166757,5,-2,6,3,-2,2,2,1,-1,2,9,3,1
1571,E00000018,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1643,E00000019,5,-2,6,5,-2,2,3,2,-1,2,1,2,1
3212,E00000027,5,-2,6,3,-2,2,2,1,-1,2,2,2,1
1312,E00000017,5,-2,2,2,-2,3,6,3,-1,2,1,3,1
4996,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2918,E00000026,5,-2,6,3,-2,2,2,1,-1,1,1,4,1
4265,E00000035,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
695,E00000012,5,-2,3,2,-2,2,3,1,-1,2,1,2,1
3156,E00000027,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
1263,E00000016,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2720,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3245,E00000027,5,-2,6,5,-2,2,3,1,-1,2,2,5,1
4797,E00166757,5,-2,3,1,-2,1,2,1,-1,2,3,2,2
1710,E00000020,5,-2,2,5,-2,3,3,1,-1,2,1,2,1
2587,E00000025,5,-2,6,1,-2,1,3,1,-1,2,1,2,3
4533,E00166755,-2,-2,-1,-1,-2,0,5,1,-1,1,-1,-1,1
2174,E00000023,5,-2,3,1,-2,1,4,2,-1,2,1,2,1
2287,E00000024,5,-2,3,2,-2,3,6,3,-1,2,3,2,2
3306,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3658,E00000029,5,-2,6,2,-2,2,3,2,-1,2,3,6,1
1807,E00000020,5,-2,6,3,-2,3,5,2,-1,2,1,2,1
3064,E00000027,4,-2,2,1,-2,1,2,1,-1,2,1,6,1
1371,E00000017,5,-2,5,5,-2,2,6,4,-1,2,2,2,1
813,E00000013,5,-2,2,1,-2,1,2,1,-1,2,3,2,1
5063,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
1868,E00000021,5,-2,2,1,-2,1,4,2,-1,2,4,2,1
3403,E00000028,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
166,E00000003,5,-2,2,2,-2,2,6,4,-1,2,2,2,2
5116,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1569,E00000018,-2,-2,-1,-1,-2,0,6,2,-1,2,-1,-1,1
3425,E00000028,5,-2,6,1,-2,1,1,1,-1,2,4,6,1
4986,E00166757,-2,-2,-1,-1,-2,0,4,3,-1,1,-1,-1,1
4376,E00166755,5,-2,6,2,-2,2,2,1,-1,2,2,6,2
1367,E00000017,5,-2,5,1,-2,1,6,1,-1,2,2,2,2
1294,E00000017,5,-2,2,1,-2,1,6,3,-1,2,1,2,2
1304,E00000017,5,-2,2,2,-2,2,6,4,-1,2,1,2,1
636,E00000010,5,-2,5,1,-2,1,3,1,-1,2,7,2,1
2290,E00000024,5,-2,6,1,-2,1,1,1,-1,2,2,2,1
990,E00000014,5,-2,5,1,-2,1,2,1,-1,2,4,2,1
3286,E00000027,-2,28,-2,-1,12,-1,-1,-1,-1,2,8,-1,1
4215,E00000035,5,-2,6,5,-2,2,4,1,-1,2,2,6,1
2690,E00000025,5,-2,6,2,-2,2,5,2,-1,2,1,2,2
